BOROUGH,Job Type,Block,Lot,Community Board,Zip Code,Bldg Type,Residential,Special District 1,Special District 2,Work Type,Permit Status,Filing Status,Permit Type,Filing Date,Issuance Date,Expiration Date,Job Start Date,Owner's Business Type,Non-Profit,LATITUDE,LONGITUDE,COUNCIL_DISTRICT,CENSUS_TRACT,NTA_NAME
STATEN ISLAND,NB,2705,350,502,10314,2,,,,PL,ISSUED,INITIAL,PL,1/12/10,2/3/10,2/3/11,2/3/10,CORPORATION,N,40.588347,-74.196324,50,29102,New Springville-Bloomfield-Travis
QUEENS,NB,2369,104,405,11378,1,YES,,,,ISSUED,INITIAL,NB,5/14/09,5/14/09,9/26/09,5/14/09,INDIVIDUAL,N,40.727935,-73.902174,30,511,Maspeth
BROOKLYN,NB,764,60,307,11220,2,YES,,,,ISSUED,INITIAL,NB,9/21/10,10/5/10,6/9/11,10/5/10,INDIVIDUAL,N,40.648271,-74.012526,38,80,Sunset Park West
QUEENS,NB,5217,19,407,11355,1,,,,,ISSUED,INITIAL,FO,11/3/11,11/3/11,11/2/12,11/3/11,INDIVIDUAL,N,40.74915,-73.815228,20,1205,East Flushing
MANHATTAN,NB,526,60,102,10012,2,YES,,,EQ,ISSUED,INITIAL,EQ,3/11/11,3/11/11,4/7/11,3/11/11,CORPORATION,N,40.728976,-74.000819,3,65,West Village
BRONX,NB,2880,91,205,10453,2,YES,,,EQ,ISSUED,INITIAL,EQ,6/25/10,6/25/10,10/14/10,6/25/10,PARTNERSHIP,N,40.848108,-73.924136,16,20501,University Heights-Morris Heights
MANHATTAN,NB,1325,50,106,10022,2,,MID,,,ISSUED,INITIAL,NB,11/3/10,11/4/10,6/29/11,11/4/10,CORPORATION,N,40.756886,-73.969424,4,98,Turtle Bay-East Midtown
QUEENS,NB,13981,4,410,11414,1,YES,,,,ISSUED,INITIAL,NB,7/21/09,7/21/09,1/22/10,7/21/09,INDIVIDUAL,N,40.659392,-73.850369,32,892,Lindenwood-Howard Beach
MANHATTAN,NB,1063,33,104,10019,2,YES,CL,,PL,ISSUED,INITIAL,PL,12/17/09,12/17/09,12/17/10,12/17/09,PARTNERSHIP,N,40.765736,-73.987322,3,133,Clinton
BROOKLYN,NB,1899,61,303,11205,2,YES,MX-4,,,ISSUED,INITIAL,NB,11/18/11,11/18/11,6/10/12,11/18/11,CORPORATION,N,40.695089,-73.95722,33,1237,Bedford
QUEENS,NB,11071,49,412,11412,1,YES,,,PL,ISSUED,INITIAL,PL,12/9/10,12/9/10,12/9/11,12/9/10,CORPORATION,N,40.695339,-73.752607,27,530,St. Albans
MANHATTAN,NB,1933,20,110,10027,2,,,,,ISSUED,INITIAL,FO,3/28/11,3/28/11,4/1/11,3/28/11,OTHER GOV'T AGENCY,Y,40.811874,-73.947315,9,224,Central Harlem North-Polo Grounds
STATEN ISLAND,NB,7045,168,503,10309,1,,SRD,,,ISSUED,INITIAL,NB,10/6/09,10/6/09,1/23/10,10/6/09,INDIVIDUAL,N,40.54309,-74.213638,51,20801,Rossville-Woodrow
QUEENS,NB,13571,18,413,11422,1,,,,PL,ISSUED,INITIAL,PL,7/31/09,7/31/09,7/31/10,7/31/09,,,40.660809,-73.738534,31,654,Rosedale
QUEENS,NB,2885,74,406,11373,1,YES,,,,ISSUED,INITIAL,FO,11/16/11,11/16/11,3/30/12,11/16/11,INDIVIDUAL,N,40.730245,-73.872761,29,687,Rego Park
STATEN ISLAND,NB,3120,46,502,10305,1,YES,,,,ISSUED,INITIAL,NB,10/7/10,10/7/10,6/9/11,10/7/10,CORPORATION,N,40.596778,-74.064013,50,74,Grasmere-Arrochar-Ft. Wadsworth
STATEN ISLAND,NB,4078,43,502,10306,1,YES,,,EQ,ISSUED,INITIAL,EQ,10/7/10,10/7/10,4/28/11,10/7/10,INDIVIDUAL,N,40.565322,-74.099381,50,12804,New Dorp-Midland Beach
QUEENS,NB,450,3,402,11101,2,,,,EQ,ISSUED,INITIAL,EQ,10/27/09,10/27/09,10/19/10,10/27/09,CORPORATION,N,40.749749,-73.952056,26,19,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,5618,47,411,11358,1,YES,,,,ISSUED,INITIAL,NB,9/10/09,9/14/09,8/12/10,9/14/09,INDIVIDUAL,N,40.753091,-73.781957,20,1429,Auburndale
STATEN ISLAND,NB,6146,186,503,10309,1,YES,SRD,,PL,ISSUED,INITIAL,PL,5/11/09,5/11/09,5/11/10,5/11/09,CORPORATION,N,40.546499,-74.207478,51,20801,Rossville-Woodrow
STATEN ISLAND,NB,3104,58,502,10305,1,,,,EQ,ISSUED,INITIAL,EQ,8/27/10,8/27/10,4/12/11,8/27/10,CORPORATION,N,40.598905,-74.063748,50,74,Grasmere-Arrochar-Ft. Wadsworth
MANHATTAN,NB,1073,14,104,10036,2,,,,PL,ISSUED,INITIAL,PL,6/30/11,6/30/11,6/29/12,6/30/11,OTHER GOV'T AGENCY,N,40.761479,-73.995823,3,129,Clinton
STATEN ISLAND,NB,1186,46,501,10303,1,YES,,,EQ,ISSUED,INITIAL,EQ,11/24/10,11/24/10,11/24/11,11/24/10,CORPORATION,N,40.636381,-74.152923,49,223,Mariner's Harbor-Arlington-Port Ivory-Graniteville
MANHATTAN,NB,571,1,102,10003,2,,,,,ISSUED,INITIAL,FO,12/13/10,12/13/10,1/1/11,12/13/10,PARTNERSHIP,N,40.735656,-73.993859,2,61,West Village
QUEENS,NB,16350,400,414,11697,1,YES,,,,ISSUED,INITIAL,FO,1/4/11,1/4/11,5/3/11,1/4/11,CORPORATION,N,40.556947,-73.917146,32,91601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
QUEENS,NB,4737,16,407,11357,1,YES,,,,ISSUED,INITIAL,FO,4/7/11,4/7/11,8/19/11,4/7/11,INDIVIDUAL,N,40.78011,-73.808437,19,1033,Whitestone
QUEENS,NB,7660,45,411,11364,1,,,,,ISSUED,INITIAL,NB,4/15/09,4/15/09,11/2/09,4/15/09,INDIVIDUAL,N,40.74847,-73.750295,23,1377,Oakland Gardens
BROOKLYN,NB,2245,140,301,11206,2,YES,,,,ISSUED,INITIAL,FO,12/15/11,12/15/11,11/30/12,12/15/11,PARTNERSHIP,N,40.702146,-73.950251,33,509,Williamsburg
QUEENS,NB,13642,7,413,11422,1,,,,PL,ISSUED,INITIAL,PL,10/21/10,10/21/10,10/21/11,10/21/10,CORPORATION,N,40.654369,-73.739684,31,664,Rosedale
QUEENS,NB,5076,43,407,11355,2,,,,PL,ISSUED,INITIAL,PL,9/14/09,9/14/09,9/14/10,9/14/09,CORPORATION,N,40.751831,-73.833,20,849,Flushing
QUEENS,NB,9423,2,409,11416,2,YES,,,EQ,ISSUED,INITIAL,EQ,6/16/09,6/16/09,6/1/10,6/16/09,INDIVIDUAL,N,40.686559,-73.837908,28,112,Richmond Hill
BROOKLYN,NB,924,46,307,11232,2,YES,,,,ISSUED,INITIAL,NB,7/24/09,7/24/09,2/5/10,7/24/09,CORPORATION,N,40.645571,-74.000494,38,92,Sunset Park East
QUEENS,NB,7320,39,411,11361,1,YES,,,,ISSUED,INITIAL,FO,12/29/10,12/29/10,8/16/11,12/29/10,PARTNERSHIP,N,40.756123,-73.772876,19,1447,Bayside-Bayside Hills
QUEENS,NB,850,1,401,11105,2,,,IBZ,,ISSUED,INITIAL,NB,10/6/10,10/6/10,10/6/11,10/6/10,CORPORATION,N,40.780853,-73.907877,22,10701,Steinway
QUEENS,NB,16133,13,414,11693,1,,,,PL,ISSUED,INITIAL,PL,9/14/09,9/14/09,9/14/10,9/14/09,INDIVIDUAL,N,40.586421,-73.814371,32,94203,Hammels-Arverne-Edgemere
STATEN ISLAND,NB,7105,187,503,10309,1,YES,SRD,,,ISSUED,INITIAL,FO,1/29/10,1/29/10,6/12/10,1/29/10,CORPORATION,N,40.541071,-74.22173,51,226,Charleston-Richmond Valley-Tottenville
QUEENS,NB,11164,57,413,11429,1,YES,,,,ISSUED,INITIAL,FO,1/27/10,1/27/10,4/4/10,1/27/10,CORPORATION,N,40.711304,-73.734877,27,580,Queens Village
QUEENS,NB,5982,75,411,11360,1,YES,,,,ISSUED,INITIAL,NB,4/16/09,4/16/09,6/18/09,4/16/09,INDIVIDUAL,N,40.773048,-73.786549,19,1085,Bayside-Bayside Hills
MANHATTAN,NB,2155,26,112,10033,2,,,,PL,ISSUED,INITIAL,PL,2/11/09,2/11/09,2/11/10,2/11/09,PARTNERSHIP,N,40.848296,-73.931274,10,269,Washington Heights North
STATEN ISLAND,NB,3417,135,502,10305,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/14/11,6/14/11,3/14/12,6/14/11,INDIVIDUAL,Y,40.589704,-74.073882,50,70,Old Town-Dongan Hills-South Beach
QUEENS,NB,5411,19,407,11355,1,YES,,,EQ,ISSUED,INITIAL,EQ,7/28/11,7/28/11,11/13/11,7/28/11,INDIVIDUAL,N,40.758615,-73.811094,20,1189,East Flushing
BROOKLYN,NB,4154,8,305,11208,1,YES,,,,ISSUED,INITIAL,NB,8/4/11,8/4/11,3/30/12,8/4/11,INDIVIDUAL,N,40.678137,-73.877006,37,1192,East New York
BROOKLYN,NB,8786,96,315,11235,2,YES,,,,ISSUED,INITIAL,FO,9/27/11,9/27/11,8/1/12,9/27/11,INDIVIDUAL,Y,40.586184,-73.943043,48,600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
QUEENS,NB,10494,112,412,11423,2,YES,,,,ISSUED,INITIAL,NB,2/20/09,2/24/09,2/4/10,2/24/09,OTHER GOV'T AGENCY,Y,40.718741,-73.763188,23,478,Jamaica Estates-Holliswood
QUEENS,NB,15905,120,,11692,1,YES,,,,ISSUED,INITIAL,NB,10/4/10,10/4/10,4/1/11,10/4/10,CORPORATION,N,40.590896,-73.792204,31,964,Hammels-Arverne-Edgemere
QUEENS,NB,5101,7,407,11355,2,YES,,,PL,ISSUED,INITIAL,PL,5/14/09,5/14/09,5/14/10,5/14/09,CORPORATION,N,40.754521,-73.833051,20,849,Flushing
STATEN ISLAND,NB,6946,112,503,10309,1,YES,SRD,,,ISSUED,INITIAL,NB,11/5/09,11/5/09,8/6/10,11/5/09,INDIVIDUAL,N,40.529524,-74.209634,51,20803,Rossville-Woodrow
STATEN ISLAND,NB,6765,89,,10309,1,YES,SRD,,,ISSUED,INITIAL,NB,8/19/10,8/19/10,10/12/10,8/19/10,PARTNERSHIP,N,40.513262,-74.205796,51,198,Annadale-Huguenot-Prince's Bay-Eltingville
BRONX,NB,3523,50,209,10473,1,YES,,,,ISSUED,INITIAL,NB,10/27/09,10/27/09,1/15/10,10/27/09,INDIVIDUAL,N,40.816131,-73.860797,18,16,Soundview-Castle Hill-Clason Point-Harding Park
BROOKLYN,NB,3285,91,304,11221,1,YES,,,,ISSUED,INITIAL,NB,8/4/11,8/4/11,1/6/12,8/4/11,CORPORATION,N,40.69441,-73.923113,34,419,Bushwick South
QUEENS,NB,5119,36,407,11355,1,YES,,,,ISSUED,INITIAL,FO,11/17/11,11/17/11,5/4/12,11/17/11,INDIVIDUAL,N,40.749216,-73.829361,20,799,Queensboro Hill
BROOKLYN,NB,7167,112,313,11223,1,YES,,,PL,ISSUED,INITIAL,PL,12/10/09,12/10/09,12/10/10,12/10/09,CORPORATION,N,40.590178,-73.975931,47,386,Gravesend
QUEENS,NB,650,80,401,11103,2,YES,,,EQ,ISSUED,INITIAL,EQ,5/17/10,5/17/10,11/4/10,5/17/10,PARTNERSHIP,N,40.762848,-73.919172,22,63,Astoria
BRONX,NB,4686,19,212,10469,1,YES,,,PL,ISSUED,INITIAL,PL,7/20/11,7/20/11,7/19/12,7/20/11,CORPORATION,N,40.878709,-73.857625,12,388,Williamsbridge-Olinville
BROOKLYN,NB,8006,19,318,11236,1,YES,,,PL,ISSUED,INITIAL,PL,10/20/09,10/20/09,10/20/10,10/20/09,CORPORATION,N,40.638907,-73.910764,46,958,Canarsie
BROOKLYN,NB,4586,952,305,11239,1,YES,,,,ISSUED,INITIAL,NB,6/23/11,6/23/11,8/1/11,6/23/11,HPD,Y,40.656089,-73.870188,42,1070,East New York
STATEN ISLAND,NB,148,24,501,10310,2,,,,,ISSUED,INITIAL,NB,3/9/09,3/9/09,6/8/09,3/9/09,INDIVIDUAL,N,40.63046,-74.106993,49,105,New Brighton-Silver Lake
QUEENS,NB,940,4,401,11370,1,YES,,,,ISSUED,INITIAL,NB,8/24/11,8/24/11,6/11/12,8/24/11,INDIVIDUAL,Y,40.770079,-73.897158,22,317,Steinway
QUEENS,NB,7067,16,411,11365,1,YES,,,,ISSUED,INITIAL,FO,1/25/10,1/25/10,10/9/10,1/25/10,CORPORATION,Y,40.740694,-73.791629,20,1417,Auburndale
BROOKLYN,NB,2245,141,301,11206,2,YES,,,,ISSUED,INITIAL,NB,12/15/11,12/15/11,11/30/12,12/15/11,PARTNERSHIP,N,40.702099,-73.950251,33,509,Williamsburg
QUEENS,NB,306,41,402,11101,2,,,IBZ,PL,ISSUED,INITIAL,PL,1/6/10,1/6/10,1/6/11,1/6/10,INDIVIDUAL,N,40.736694,-73.933879,26,199,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,2479,15,405,11378,1,YES,,,PL,ISSUED,INITIAL,PL,1/12/10,1/12/10,1/12/11,1/12/10,INDIVIDUAL,N,40.733081,-73.894935,30,49301,Maspeth
STATEN ISLAND,NB,2983,70,501,10305,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/8/11,6/8/11,6/7/12,6/8/11,INDIVIDUAL,N,40.608493,-74.072189,49,2001,Stapleton-Rosebank
BROOKLYN,NB,588,14,306,11231,1,YES,,,EQ,ISSUED,INITIAL,EQ,2/16/11,2/16/11,1/6/12,2/16/11,INDIVIDUAL,N,40.675348,-74.011439,38,53,Carroll Gardens-Columbia Street-Red Hook
BRONX,NB,4392,40,211,10469,2,,,,,ISSUED,INITIAL,NB,8/16/10,8/16/10,12/31/10,8/16/10,PARTNERSHIP,N,40.86001,-73.843085,13,314,Allerton-Pelham Gardens
QUEENS,NB,5288,39,407,11358,1,YES,,,PL,ISSUED,INITIAL,PL,2/9/10,2/19/10,2/19/11,2/19/10,INDIVIDUAL,N,40.762727,-73.799902,19,1175,Murray Hill
QUEENS,NB,77,31,402,11101,2,YES,,,,ISSUED,INITIAL,NB,1/14/11,3/22/12,3/22/13,3/22/12,INDIVIDUAL,N,40.746667,-73.945403,26,7,Hunters Point-Sunnyside-West Maspeth
BROOKLYN,NB,924,71,307,11232,2,YES,,,PL,ISSUED,INITIAL,PL,6/24/09,6/24/09,6/24/10,6/24/09,INDIVIDUAL,N,40.646062,-74.001308,38,92,Sunset Park East
BRONX,NB,4757,14,212,10469,1,YES,,,PL,ISSUED,INITIAL,PL,5/13/09,5/29/09,5/29/10,5/29/09,INDIVIDUAL,N,40.876441,-73.838194,12,46202,Co-op City
QUEENS,NB,5363,31,407,11358,1,YES,,,,ISSUED,INITIAL,FO,8/2/10,8/2/10,1/8/11,8/2/10,INDIVIDUAL,N,40.758722,-73.793172,19,1175,Murray Hill
QUEENS,NB,11840,48,410,11420,1,YES,,,EQ,ISSUED,INITIAL,EQ,7/14/11,7/14/11,4/22/12,7/14/11,INDIVIDUAL,N,40.666388,-73.823185,32,84601,South Ozone Park
QUEENS,NB,3286,49,406,11375,1,YES,,,EQ,ISSUED,INITIAL,EQ,1/26/10,1/26/10,6/6/10,1/26/10,INDIVIDUAL,N,40.713325,-73.840779,29,749,Forest Hills
BROOKLYN,NB,7100,59,311,11223,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/24/10,6/24/10,6/9/11,6/24/10,INDIVIDUAL,N,40.59762,-73.977707,47,400,Bensonhurst East
QUEENS,NB,3060,38,405,11379,1,YES,,,,ISSUED,INITIAL,NB,6/10/09,6/10/09,2/7/10,6/10/09,CORPORATION,N,40.715072,-73.87789,30,65703,Middle Village
MANHATTAN,NB,1464,8,108,10021,2,,,,PL,ISSUED,INITIAL,PL,3/30/10,3/30/10,3/30/11,3/30/10,INDIVIDUAL,Y,40.765651,-73.956875,5,124,Lenox Hill-Roosevelt Island
STATEN ISLAND,NB,2858,135,501,10305,1,YES,,,,ISSUED,INITIAL,NB,1/6/11,1/6/11,5/12/11,1/6/11,INDIVIDUAL,N,40.612079,-74.065724,49,8,Stapleton-Rosebank
STATEN ISLAND,NB,3703,42,502,10306,1,YES,,,PL,ISSUED,INITIAL,PL,7/14/10,7/14/10,7/14/11,7/14/10,INDIVIDUAL,N,40.573834,-74.102057,50,11202,New Dorp-Midland Beach
BROOKLYN,NB,4686,1,317,11236,2,,,,,ISSUED,INITIAL,NB,9/8/10,9/8/10,6/5/11,9/8/10,INDIVIDUAL,N,40.652959,-73.920166,41,888,Rugby-Remsen Village
BROOKLYN,NB,5707,57,312,11220,2,YES,,,EQ,ISSUED,INITIAL,EQ,10/20/11,10/20/11,12/31/11,10/20/11,INDIVIDUAL,N,40.634769,-74.008341,38,104,Sunset Park East
QUEENS,NB,6971,21,408,11366,1,,,,EQ,ISSUED,INITIAL,EQ,3/22/11,3/22/11,8/16/11,3/22/11,PARTNERSHIP,N,40.722974,-73.804181,24,1241,Pomonok-Flushing Heights-Hillcrest
STATEN ISLAND,NB,666,31,501,10301,1,YES,,,,ISSUED,INITIAL,NB,4/9/10,4/9/10,4/1/11,4/9/10,INDIVIDUAL,N,40.611083,-74.10305,49,16901,Westerleigh
QUEENS,NB,16350,400,414,11697,1,YES,,,,ISSUED,INITIAL,NB,5/6/09,5/6/09,2/1/10,5/6/09,CORPORATION,N,40.553518,-73.928349,32,91601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
BROOKLYN,NB,2032,32,302,11205,2,,,,PL,ISSUED,INITIAL,PL,10/6/10,10/6/10,10/6/11,10/6/10,INDIVIDUAL,N,40.697375,-73.971712,35,211,Fort Greene
STATEN ISLAND,NB,6265,7,503,10312,1,YES,SRD,,,ISSUED,INITIAL,NB,5/25/10,5/25/10,4/28/11,5/25/10,INDIVIDUAL,N,40.544279,-74.184638,51,17009,Arden Heights
QUEENS,NB,5393,132,407,11358,1,YES,,,,ISSUED,INITIAL,NB,4/29/10,4/29/10,8/16/10,4/29/10,CORPORATION,N,40.75956,-73.803161,20,1185,East Flushing
BROOKLYN,NB,1637,145,303,11221,1,YES,,,EQ,ISSUED,INITIAL,EQ,2/25/10,2/25/10,6/20/10,2/25/10,CORPORATION,N,40.688078,-73.92796,36,385,Stuyvesant Heights
STATEN ISLAND,NB,8023,3,503,10307,1,YES,SRD,,EQ,ISSUED,INITIAL,EQ,5/1/09,5/1/09,8/1/09,5/1/09,INDIVIDUAL,N,40.512881,-74.244844,51,248,Charleston-Richmond Valley-Tottenville
QUEENS,NB,881,32,401,11105,1,,,,PL,ISSUED,INITIAL,PL,10/5/09,10/5/09,10/5/10,10/5/09,INDIVIDUAL,N,40.782717,-73.912175,22,105,Steinway
BROOKLYN,NB,6441,22,311,11214,2,YES,,,,ISSUED,INITIAL,NB,3/20/09,3/20/09,10/5/09,3/20/09,INDIVIDUAL,N,40.601256,-74.002935,43,282,Bath Beach
STATEN ISLAND,NB,6249,218,503,10312,1,,SRD,,,ISSUED,INITIAL,NB,12/29/11,12/29/11,11/5/12,12/29/11,INDIVIDUAL,N,40.537622,-74.18014,51,17005,Annadale-Huguenot-Prince's Bay-Eltingville
STATEN ISLAND,NB,651,9,501,10301,2,,,,,ISSUED,INITIAL,NB,2/24/09,2/24/09,4/21/09,2/24/09,CORPORATION,N,40.616278,-74.103808,49,16901,Westerleigh
MANHATTAN,NB,1937,118,110,10027,1,YES,,,PL,ISSUED,INITIAL,PL,4/20/10,4/20/10,4/20/11,4/20/10,INDIVIDUAL,N,40.813279,-73.946815,9,226,Central Harlem North-Polo Grounds
STATEN ISLAND,NB,328,45,501,10301,2,,,,PL,ISSUED,INITIAL,PL,7/14/09,7/14/09,7/14/10,7/14/09,OTHER GOV'T AGENCY,Y,40.616832,-74.103895,49,147,Westerleigh
QUEENS,NB,2389,31,402,11377,1,YES,,,PL,ISSUED,INITIAL,PL,4/30/09,4/30/09,4/30/10,4/30/09,CORPORATION,N,40.738231,-73.898914,30,243,Elmhurst-Maspeth
QUEENS,NB,7388,44,411,11364,1,,,,,ISSUED,INITIAL,NB,9/14/11,9/14/11,9/13/12,9/14/11,PARTNERSHIP,N,40.752458,-73.768705,23,1435,Bayside-Bayside Hills
QUEENS,NB,4737,16,407,11357,1,,,,,ISSUED,INITIAL,FO,4/8/11,4/8/11,8/19/11,4/8/11,INDIVIDUAL,N,40.78011,-73.808437,19,1033,Whitestone
QUEENS,NB,8811,5,413,11001,1,YES,,,,ISSUED,INITIAL,FO,7/19/11,7/19/11,3/9/12,7/19/11,INDIVIDUAL,N,40.737223,-73.702341,23,157903,Glen Oaks-Floral Park-New Hyde Park
STATEN ISLAND,NB,3724,30,502,10306,1,YES,,,PL,ISSUED,INITIAL,PL,3/30/11,3/30/11,3/29/12,3/30/11,CORPORATION,N,40.577261,-74.096745,50,11202,New Dorp-Midland Beach
STATEN ISLAND,NB,4671,3,,10306,1,YES,,,PL,ISSUED,INITIAL,PL,8/19/09,8/19/09,8/19/10,8/19/09,CORPORATION,N,40.560164,-74.12278,50,13204,Oakwood-Oakwood Beach
BROOKLYN,NB,6416,17,311,11214,1,YES,,,,ISSUED,INITIAL,NB,10/19/11,10/19/11,2/25/12,10/19/11,PARTNERSHIP,N,40.598673,-73.995945,47,296,Bensonhurst West
BROOKLYN,NB,2378,3,301,11249,1,YES,MX-8,GW,PL,ISSUED,INITIAL,PL,10/21/11,10/21/11,10/20/12,10/21/11,CORPORATION,N,40.716691,-73.965586,33,555,North Side-South Side
QUEENS,NB,3060,38,405,11379,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/10/09,6/10/09,2/7/10,6/10/09,CORPORATION,N,40.715072,-73.87789,30,65703,Middle Village
BROOKLYN,NB,6653,63,311,11223,2,YES,,,EQ,ISSUED,INITIAL,EQ,7/12/11,7/12/11,5/26/12,7/12/11,CORPORATION,N,40.604704,-73.976653,47,424,Bensonhurst East
QUEENS,NB,10554,9,413,11428,1,,,,,ISSUED,INITIAL,NB,6/4/09,6/4/09,2/13/10,6/4/09,INDIVIDUAL,N,40.718297,-73.749077,23,542,Queens Village
QUEENS,NB,15905,154,,11692,1,YES,,,,ISSUED,INITIAL,NB,9/9/10,9/9/10,4/1/11,9/9/10,CORPORATION,N,40.590639,-73.793141,31,964,Hammels-Arverne-Edgemere
QUEENS,NB,7385,47,411,11364,1,YES,,,PL,ISSUED,INITIAL,PL,5/24/10,5/24/10,5/24/11,5/24/10,INDIVIDUAL,N,40.752061,-73.771739,23,1435,Bayside-Bayside Hills
BRONX,NB,5049,21,212,10466,1,YES,,,EQ,ISSUED,INITIAL,EQ,11/18/11,11/18/11,3/28/12,11/18/11,PARTNERSHIP,N,40.895083,-73.852443,12,436,Woodlawn-Wakefield
BRONX,NB,5624,10,210,10464,2,,CD,,EQ,ISSUED,INITIAL,EQ,5/22/09,5/22/09,5/9/10,5/22/09,CORPORATION,N,40.838785,-73.783913,13,516,Pelham Bay-Country Club-City Island
STATEN ISLAND,NB,7105,187,503,10309,1,YES,SRD,,EQ,ISSUED,INITIAL,EQ,1/29/10,1/29/10,6/12/10,1/29/10,CORPORATION,N,40.541071,-74.22173,51,226,Charleston-Richmond Valley-Tottenville
QUEENS,NB,1351,42,402,11377,1,YES,,,,ISSUED,INITIAL,NB,4/27/11,4/27/11,4/26/12,4/27/11,INDIVIDUAL,N,40.741137,-73.892487,26,483,Elmhurst-Maspeth
STATEN ISLAND,NB,6909,34,503,10309,1,YES,,,PL,ISSUED,INITIAL,PL,4/28/11,4/28/11,4/27/12,4/28/11,CORPORATION,N,40.529564,-74.205443,51,20803,Rossville-Woodrow
QUEENS,NB,1869,5,404,11373,1,YES,,,,ISSUED,INITIAL,NB,12/29/09,12/29/09,6/30/10,12/29/09,INDIVIDUAL,N,40.738773,-73.870579,25,457,Elmhurst
QUEENS,NB,11561,12,410,11417,2,YES,,,,ISSUED,INITIAL,NB,12/6/10,12/6/10,11/4/11,12/6/10,INDIVIDUAL,N,40.668547,-73.835176,32,88,Ozone Park
STATEN ISLAND,NB,6712,21,503,10309,1,YES,SRD,,,ISSUED,INITIAL,NB,6/10/09,6/10/09,3/4/10,6/10/09,CORPORATION,N,40.522692,-74.204983,51,198,Annadale-Huguenot-Prince's Bay-Eltingville
QUEENS,NB,15905,287,,11692,1,YES,,,PL,ISSUED,INITIAL,PL,9/22/10,9/22/10,9/22/11,9/22/10,CORPORATION,N,40.589141,-73.79342,31,964,Hammels-Arverne-Edgemere
QUEENS,NB,5027,22,407,11355,1,YES,,,EQ,ISSUED,INITIAL,EQ,4/20/09,4/20/09,2/2/10,4/20/09,INDIVIDUAL,N,40.761571,-73.817742,20,1163,Murray Hill
QUEENS,NB,5120,59,407,11355,1,,,,,ISSUED,INITIAL,NB,3/25/10,3/25/10,4/1/10,3/25/10,INDIVIDUAL,N,40.749452,-73.827725,20,799,Queensboro Hill
STATEN ISLAND,NB,6,21,501,10301,2,,,,,ISSUED,INITIAL,NB,10/30/09,10/30/09,5/3/10,10/30/09,DCAS,Y,40.64112,-74.076847,49,3,West New Brighton-New Brighton-St. George
QUEENS,NB,6395,8,407,11367,1,YES,,,,ISSUED,INITIAL,FO,12/1/10,12/1/10,10/1/11,12/1/10,CORPORATION,N,40.739726,-73.830291,24,80302,Queensboro Hill
QUEENS,NB,3916,22,407,11356,1,YES,,,,ISSUED,INITIAL,FO,11/24/10,11/24/10,8/22/11,11/24/10,CORPORATION,N,40.793585,-73.84772,19,939,College Point
BROOKLYN,NB,877,25,307,11215,1,YES,,,PL,ISSUED,INITIAL,PL,11/9/10,11/9/10,11/9/11,11/9/10,INDIVIDUAL,N,40.657586,-73.981154,38,169,Windsor Terrace
BROOKLYN,NB,7603,65,314,11210,1,YES,,,PL,ISSUED,INITIAL,PL,1/25/11,2/15/11,2/15/12,2/15/11,INDIVIDUAL,N,40.624836,-73.954235,45,762,Midwood
BROOKLYN,NB,7032,36,313,11224,1,YES,,,EQ,ISSUED,INITIAL,EQ,2/24/09,2/24/09,3/27/10,2/24/09,PARTNERSHIP,N,40.573256,-74.003729,47,336,Seagate-Coney Island
QUEENS,NB,7665,60,411,11364,1,YES,,,,ISSUED,INITIAL,FO,8/18/10,8/18/10,2/28/11,8/18/10,CORPORATION,N,40.749203,-73.747589,23,1377,Oakland Gardens
QUEENS,NB,21,1,401,11109,2,YES,,,,ISSUED,INITIAL,NB,5/12/11,5/16/11,1/1/12,5/16/11,INDIVIDUAL,N,40.748068,-73.95667,26,1,Hunters Point-Sunnyside-West Maspeth
BROOKLYN,NB,6341,1,311,11228,2,,,,,ISSUED,INITIAL,NB,8/25/10,8/25/10,10/1/10,8/25/10,CORPORATION,N,40.611233,-74.009206,43,172,Bath Beach
STATEN ISLAND,NB,6665,134,503,10309,1,YES,SRD,,EQ,ISSUED,INITIAL,EQ,9/2/10,9/7/10,2/26/11,9/7/10,INDIVIDUAL,N,40.513536,-74.19372,51,198,Annadale-Huguenot-Prince's Bay-Eltingville
BRONX,NB,4848,115,212,10466,1,YES,,,,ISSUED,INITIAL,FO,7/27/11,7/27/11,5/1/12,7/27/11,INDIVIDUAL,N,40.885051,-73.856993,12,396,Williamsbridge-Olinville
QUEENS,NB,2232,35,406,11375,1,YES,,,EQ,ISSUED,INITIAL,EQ,11/9/10,11/9/10,5/8/11,11/9/10,INDIVIDUAL,N,40.724006,-73.839866,29,75702,Forest Hills
BRONX,NB,4596,22,212,10467,2,,,,PL,ISSUED,INITIAL,PL,3/5/10,3/5/10,3/5/11,3/5/10,CORPORATION,N,40.873206,-73.866977,15,374,Williamsbridge-Olinville
